county,results_precinct_id,geo_precinct_id,match_method
WAKE,20-01,20-01,exact
WAKE,20-03,20-03,exact
WAKE,20-04,20-04,exact
WAKE,20-05,20-05,exact
WAKE,20-06A,20-06A,exact
WAKE,20-06B,20-06B,exact
WAKE,20-08,20-08,exact
WAKE,20-09,20-09,exact
WAKE,20-10,20-10,exact
WAKE,20-11,20-11,exact
WAKE,20-12,20-12,exact
WAKE,20-15,20-15,exact
WAKE,20-17,20-17,exact
WAKE,20-18,20-18,exact
WAKE,20-19,20-19,exact
WAKE,20-20,20-20,exact
WARREN,1,001,leading_zero
WARREN,10,010,leading_zero
WARREN,11,011,leading_zero
WARREN,12,012,leading_zero
WARREN,13,013,leading_zero
WARREN,14,014,leading_zero
WARREN,2,002,leading_zero
WARREN,3,003,leading_zero
WARREN,4,004,leading_zero
WARREN,5,005,leading_zero
WARREN,6,006,leading_zero
WARREN,7,007,leading_zero
WARREN,8,008,leading_zero
WARREN,9,009,leading_zero
WASHINGTON,LM,LM,exact
WASHINGTON,P1,P1,exact
WASHINGTON,P2,P2,exact
WASHINGTON,P3,P3,exact
WASHINGTON,SC,SC,exact
WASHINGTON,SK,SK,exact
WATAUGA,1,01,leading_zero
WATAUGA,10,10,exact
WATAUGA,11,11,exact
WATAUGA,12,12,exact
WATAUGA,13,13,exact
WATAUGA,14,14,exact
WATAUGA,15,15,exact
WATAUGA,16,16,exact
WATAUGA,17,17,exact
WATAUGA,18,18,exact
WATAUGA,19,19,exact
WATAUGA,2,02,leading_zero
WATAUGA,20,20,exact
WATAUGA,3,03,leading_zero
WATAUGA,4,04,leading_zero
WATAUGA,5,05,leading_zero
WATAUGA,6,06,leading_zero
WATAUGA,7,07,leading_zero
WATAUGA,8,08,leading_zero
WATAUGA,9,09,leading_zero
WAYNE,1,01,leading_zero
WAYNE,10,10,exact
WAYNE,11,11,exact
WAYNE,12,12,exact
WAYNE,13,13,exact
WAYNE,14,14,exact
WAYNE,15,15,exact
WAYNE,16,16,exact
WAYNE,17,17,exact
WAYNE,18,18,exact
WAYNE,1920,1920,exact
WAYNE,2,02,leading_zero
WAYNE,21,21,exact
WAYNE,22,22,exact
WAYNE,23,23,exact
WAYNE,24,24,exact
WAYNE,2530,2530,exact
WAYNE,26,26,exact
WAYNE,27,27,exact
WAYNE,28,28,exact
WAYNE,29,29,exact
WAYNE,3,03,leading_zero
WAYNE,4,04,leading_zero
WAYNE,5,05,leading_zero
WAYNE,6,06,leading_zero
WAYNE,7,07,leading_zero
WAYNE,8,08,leading_zero
WAYNE,9,09,leading_zero
WILKES,101,101,exact
WILKES,102,102,exact
WILKES,103,103,exact
WILKES,104,104,exact
WILKES,105,105,exact
WILKES,106,106,exact
WILKES,107,107,exact
WILKES,108,108,exact
WILKES,109,109,exact
WILKES,111,111,exact
WILKES,112,112,exact
WILKES,113A,113A,exact
WILKES,114,114,exact
WILKES,115A,115A,exact
WILKES,117,117,exact
WILKES,118,118,exact
WILKES,119,119,exact
WILKES,120A,120A,exact
WILKES,122,122,exact
WILKES,123A,123A,exact
WILKES,125,125,exact
WILKES,126,126,exact
WILKES,127,127,exact
WILKES,128,128,exact
WILKES,129,129,exact
WILSON,PRBL,PRBL,exact
WILSON,PRCR,PRCR,exact
WILSON,PRGA,PRGA,exact
WILSON,PROL,PROL,exact
WILSON,PRSA,PRSA,exact
WILSON,PRSP,PRSP,exact
WILSON,PRST,PRST,exact
WILSON,PRTA,PRTA,exact
WILSON,PRTO,PRTO,exact
WILSON,PRWA,PRWA,exact
WILSON,PRWB,PRWB,exact
WILSON,PRWC,PRWC,exact
WILSON,PRWD,PRWD,exact
WILSON,PRWE,PRWE,exact
WILSON,PRWH,PRWH,exact
WILSON,PRWI,PRWI,exact
WILSON,PRWJ,PRWJ,exact
WILSON,PRWK,PRWK,exact
WILSON,PRWL,PRWL,exact
WILSON,PRWM,PRWM,exact
WILSON,PRWN,PRWN,exact
WILSON,PRWP,PRWP,exact
WILSON,PRWQ,PRWQ,exact
WILSON,PRWR,PRWR,exact
YADKIN,BNVL,BNVL,exact
YADKIN,DCRK,DCRK,exact
YADKIN,EBND,EBND,exact
YADKIN,FBSH,FBSH,exact
YADKIN,NBCK,NBCK,exact
YADKIN,NFAL,NFAL,exact
YADKIN,NKNB,NKNB,exact
YADKIN,NLIB,NLIB,exact
YADKIN,SBCK,SBCK,exact
YADKIN,SFAL,SFAL,exact
YADKIN,SKNB,SKNB,exact
YADKIN,SLIB,SLIB,exact
YANCEY,01 BUR,01 BUR,exact
YANCEY,02 CAN,02 CAN,exact
YANCEY,03 EGY,03 EGY,exact
YANCEY,04 RAM,04 RAM,exact
YANCEY,05 GRE,05 GRE,exact
YANCEY,06 JAC,06 JAC,exact
YANCEY,07 BRU,07 BRU,exact
YANCEY,08 CRA,08 CRA,exact
YANCEY,09 SOU,09 SOU,exact
YANCEY,10 PEN,10 PEN,exact
YANCEY,11 PRI,11 PRI,exact
HENDERSON,CV,,no_geometry
